Campaign_Id,Reach,Frequency,Click,Lead,Product,Cost,Revenue,Channel_Id,Date,Campaign Goal,Duration,Target_Audience_Id
CAMP_1764,10808,"4,84",973,375,300,"108076,38","271252,27",CHAN_003,2/12/2024,Brand Awareness,89,TA_004
CAMP_1765,6254,"0,97",563,132,90,"62570,53","165816,03",CHAN_003,6/15/2024,Brand Awareness,87,TA_007
CAMP_1766,4449,"6,5",400,43,21,"44492,87","113486,13",CHAN_003,5/7/2024,Sales,33,TA_007
CAMP_1767,332,"5,9",30,273,59,"3350,6","8148,15",CHAN_003,4/20/2024,Lead Generation,25,TA_008
CAMP_1768,11512,"5,35",1036,324,98,"115089,26","343495,17",CHAN_001,6/13/2024,Sales,83,TA_009
CAMP_1769,11077,"3,38",997,43,21,"110803,61","325369,69",CHAN_001,11/3/2024,Sales,52,TA_009
CAMP_1770,9599,"5,17",864,212,77,"95998,63","261478,66",CHAN_001,1/13/2024,Lead Generation,12,TA_002
CAMP_1771,2120,"3,57",191,135,13,"21194,5","54346,17",CHAN_001,1/25/2024,Lead Generation,80,TA_001
CAMP_1772,7012,"0,69",631,375,300,"70128,87","226970,58",CHAN_002,2/3/2024,Lead Generation,31,TA_006
CAMP_1773,6454,"4,64",581,273,59,"64518,56","113672,09",CHAN_003,11/19/2024,Sales,75,TA_002
CAMP_1774,3385,"1,85",304,305,120,"33817,7","59380,03",CHAN_001,7/24/2024,Sales,86,TA_005
CAMP_1775,5217,"6,12",470,73,32,"52207,05","107700,32",CHAN_003,2/17/2024,Lead Generation,14,TA_006
CAMP_1776,318,"0,71",29,482,120,"3194,76","7835,79",CHAN_001,11/10/2024,Lead Generation,20,TA_010
CAMP_1777,995,"1,55",90,43,21,"9973,88","21974,82",CHAN_002,9/4/2024,Lead Generation,26,TA_007
CAMP_1778,8333,"3,56",750,375,300,"83297,51","158940,93",CHAN_001,10/21/2024,Lead Generation,75,TA_008
CAMP_1779,4954,"4,75",446,433,140,"49557,73","112070,9",CHAN_001,11/19/2024,Sales,47,TA_005
CAMP_1780,600,"5,92",54,248,100,"5999,91","19712,67",CHAN_001,1/6/2024,Brand Awareness,12,TA_001
CAMP_1781,1911,"4,97",172,248,100,"19090,64","37984,34",CHAN_003,4/25/2024,Sales,60,TA_004
CAMP_1782,3399,"5,18",306,495,130,"33973,54","89771,61",CHAN_002,9/2/2024,Lead Generation,83,TA_008
CAMP_1783,8855,"2,58",797,482,120,"88518,22","161029,37",CHAN_002,4/6/2024,Lead Generation,25,TA_008
CAMP_1784,2495,"3,29",224,62,4,"24934,71","56977,07",CHAN_001,8/24/2024,Sales,13,TA_001
CAMP_1785,5641,"5,22",508,318,100,"56414,78","198673,27",CHAN_002,1/28/2024,Sales,79,TA_001
CAMP_1786,9186,"3,05",827,158,30,"91868,82","300669,09",CHAN_003,10/6/2024,Lead Generation,76,TA_008
CAMP_1787,1025,"5,31",93,73,32,"10285,57","24817,71",CHAN_002,7/17/2024,Brand Awareness,39,TA_005
CAMP_1788,7208,"2,73",649,188,12,"72076,89","235905,37",CHAN_002,2/10/2024,Sales,67,TA_004
CAMP_1789,3339,"1,21",300,135,13,"33350,17","92344,36",CHAN_001,8/9/2024,Sales,57,TA_002
CAMP_1790,7599,"5,99",684,324,98,"75972,94","266407,73",CHAN_001,10/6/2024,Sales,68,TA_006
CAMP_1791,3245,"5,14",292,248,100,"32415,12","103268,93",CHAN_003,11/14/2024,Lead Generation,13,TA_005
CAMP_1792,9444,"5,33",850,212,77,"94440,21","244943,43",CHAN_003,10/16/2024,Lead Generation,69,TA_002
CAMP_1793,11314,"1,03",1018,495,130,"113141,24","249413,96",CHAN_002,4/10/2024,Brand Awareness,9,TA_005
CAMP_1794,309,"1,67",28,248,100,"3116,84","10846,8",CHAN_003,11/15/2024,Sales,77,TA_001
CAMP_1795,6972,"5,01",628,495,130,"69739,26","169985,48",CHAN_003,2/24/2024,Sales,34,TA_010
CAMP_1796,1533,"4,6",138,482,120,"15350,43","36474,62",CHAN_003,7/16/2024,Sales,24,TA_003
CAMP_1797,5328,"3,19",480,158,30,"53297,94","111705,14",CHAN_002,12/2/2024,Brand Awareness,63,TA_001
CAMP_1798,9110,"3,68",820,43,21,"91089,61","178274,54",CHAN_001,7/17/2024,Sales,26,TA_002
CAMP_1799,7992,"1,52",720,21,8,"79946,91","233048,9",CHAN_002,10/8/2024,Sales,21,TA_007
CAMP_1800,9517,"3,61",856,135,13,"95141,5","309284,18",CHAN_002,3/2/2024,Sales,52,TA_002
CAMP_1801,7803,"3,13",702,158,30,"77998,89","208479,02",CHAN_001,3/15/2024,Sales,88,TA_007
CAMP_1802,3329,"5,99",299,433,140,"33272,25","87423,46",CHAN_003,8/20/2024,Sales,57,TA_002
CAMP_1803,5952,"5,3",536,12,9,"59531,62","130665,71",CHAN_001,5/28/2024,Sales,37,TA_009
CAMP_1804,11533,"1,43",1038,21,8,"115323,03","379116,38",CHAN_001,5/12/2024,Lead Generation,83,TA_004
CAMP_1805,893,"4,41",81,158,30,"8960,91","16446,33",CHAN_001,6/26/2024,Lead Generation,72,TA_003
CAMP_1806,11325,"1,25",1019,495,130,"113219,16","337339,82",CHAN_003,11/2/2024,Sales,86,TA_005
CAMP_1807,8996,"2,49",810,188,12,"89998,71","222252,71",CHAN_002,6/9/2024,Lead Generation,9,TA_005
CAMP_1808,7069,"4,84",636,62,30,"70674,32","220575,74",CHAN_001,4/11/2024,Brand Awareness,48,TA_004
CAMP_1809,4841,"4,62",436,158,30,"48388,92","161156,78",CHAN_001,12/29/2024,Brand Awareness,16,TA_002
CAMP_1810,3400,"4,89",306,43,21,"33973,54","81691,48",CHAN_001,5/19/2024,Sales,10,TA_008
CAMP_1811,7426,"4,74",668,188,12,"74258,68","129316,32",CHAN_003,2/20/2024,Brand Awareness,13,TA_010
CAMP_1812,6401,"1,66",576,62,30,"63973,11","134671,12",CHAN_003,5/5/2024,Brand Awareness,68,TA_008
CAMP_1813,1635,"3,89",147,248,100,"16363,4","39728,83",CHAN_002,8/1/2024,Sales,84,TA_006
CAMP_1814,10395,"2,07",936,135,13,"103946,57","229539,2",CHAN_001,8/16/2024,Brand Awareness,75,TA_010
CAMP_1815,5891,"1,56",530,433,140,"58908,25","161659,4",CHAN_001,1/31/2024,Lead Generation,51,TA_005
CAMP_1816,4859,"6,49",438,135,13,"48622,68","98857,91",CHAN_001,9/11/2024,Brand Awareness,13,TA_002
CAMP_1817,4764,"1,88",428,62,30,"47609,71","84517,38",CHAN_002,2/24/2024,Brand Awareness,15,TA_010
CAMP_1818,8576,"4,33",772,375,300,"85790,98","272824,84",CHAN_003,11/4/2024,Lead Generation,88,TA_008
CAMP_1819,8051,"2,91",724,12,9,"80492,36","219597,73",CHAN_002,9/30/2024,Brand Awareness,22,TA_002
CAMP_1820,4041,"5,92",364,248,100,"40440,98","143741,38",CHAN_001,11/29/2024,Brand Awareness,75,TA_005
CAMP_1821,3241,"5,83",292,433,140,"32415,12","96302,13",CHAN_003,2/27/2024,Sales,56,TA_005
CAMP_1822,989,"1,11",89,62,4,"9895,96","24049,74",CHAN_001,9/25/2024,Lead Generation,44,TA_007
CAMP_1823,7774,"2,71",700,318,100,"77765,12","228490,16",CHAN_002,7/6/2024,Sales,59,TA_003
CAMP_1824,9760,"3,9",879,305,120,"97634,97","295403,99",CHAN_001,11/17/2024,Brand Awareness,69,TA_010
CAMP_1825,4882,"1,8",440,188,12,"48856,44","112991,83",CHAN_002,7/6/2024,Sales,45,TA_001
CAMP_1826,8423,"5,9",758,132,90,"84232,56","217118,22",CHAN_003,10/2/2024,Sales,38,TA_010
CAMP_1827,3925,"4,29",353,324,98,"39272,17","102315,79",CHAN_003,2/23/2024,Lead Generation,16,TA_002
CAMP_1828,783,"2,8",70,188,12,"7792,1","27570,53",CHAN_003,10/12/2024,Brand Awareness,32,TA_007
CAMP_1829,6420,"1,17",578,318,100,"64206,87","114245,9",CHAN_003,8/30/2024,Brand Awareness,79,TA_005
CAMP_1830,5490,"1,52",494,482,120,"54934,28","181716,08",CHAN_003,11/19/2024,Brand Awareness,34,TA_002
CAMP_1831,1626,4,147,21,8,"16285,48","49398,14",CHAN_001,11/25/2024,Brand Awareness,10,TA_003
CAMP_1832,11642,"5,88",1048,495,130,"116413,92","378388,25",CHAN_001,3/13/2024,Sales,30,TA_008
CAMP_1833,1492,"6,05",134,273,59,"14882,9","47540,81",CHAN_003,3/5/2024,Brand Awareness,86,TA_001
CAMP_1834,9078,"1,79",817,305,120,"90777,92","197781,42",CHAN_002,6/6/2024,Lead Generation,61,TA_004
CAMP_1835,10327,"1,24",929,43,21,"103245,28","326575,15",CHAN_003,3/3/2024,Brand Awareness,7,TA_006
CAMP_1836,8771,"3,22",790,482,120,"87739,01","158562,48",CHAN_002,9/23/2024,Sales,30,TA_002
CAMP_1837,5659,"5,9",509,132,90,"56570,62","190155,67",CHAN_001,3/22/2024,Lead Generation,26,TA_007
CAMP_1838,820,"1,9",74,212,77,"8181,7","21782,95",CHAN_001,8/12/2024,Sales,8,TA_004
CAMP_1839,10374,"1,74",933,12,9,"103712,8","231939,23",CHAN_002,11/26/2024,Lead Generation,74,TA_004
CAMP_1840,7283,"3,2",656,433,140,"72856,1","239154,18",CHAN_002,10/11/2024,Brand Awareness,45,TA_008
CAMP_1841,4446,"0,73",400,305,120,"44492,87","77154,42",CHAN_002,11/1/2024,Brand Awareness,14,TA_005
CAMP_1842,6163,"1,22",555,132,90,"61635,48","158819,93",CHAN_001,5/12/2024,Sales,50,TA_003
CAMP_1843,3542,"1,64",319,62,4,"35454,04","105029,64",CHAN_003,8/29/2024,Sales,54,TA_005
CAMP_1844,11667,"1,99",1050,248,100,"116647,68","307421,73",CHAN_001,3/23/2024,Lead Generation,30,TA_007
CAMP_1845,3901,"1,94",351,248,100,"39038,4","91395,11",CHAN_001,10/25/2024,Sales,57,TA_005
CAMP_1846,11438,"2,03",1029,188,12,"114387,98","201045,74",CHAN_003,6/7/2024,Lead Generation,83,TA_006
CAMP_1847,9173,"6,29",825,324,98,"91712,98","283171,77",CHAN_003,7/17/2024,Sales,84,TA_008
CAMP_1848,3442,"2,41",310,73,32,"34441,07","64758,05",CHAN_002,7/10/2024,Sales,36,TA_009
CAMP_1849,4306,"4,53",388,132,90,"43090,29","87151,02",CHAN_001,12/21/2024,Lead Generation,56,TA_005
CAMP_1850,2876,"2,72",259,12,9,"28752,84","93513,81",CHAN_001,10/5/2024,Lead Generation,18,TA_002
CAMP_1851,2275,"6,23",205,158,30,"22752,92","58322,31",CHAN_003,6/2/2024,Lead Generation,21,TA_001
CAMP_1852,1795,"2,85",161,324,98,"17921,82","55378,22",CHAN_002,9/5/2024,Lead Generation,74,TA_001
CAMP_1853,6936,"4,25",624,482,120,"69349,66","153810,13",CHAN_002,1/23/2024,Lead Generation,23,TA_010
CAMP_1854,4756,"5,69",428,21,8,"47531,79","160180,78",CHAN_002,1/9/2024,Sales,41,TA_008
CAMP_1855,9056,"0,66",815,21,8,"90544,16","302639,33",CHAN_003,1/31/2024,Sales,75,TA_007
CAMP_1856,11471,"5,56",1032,62,30,"114699,66","237772,14",CHAN_001,3/26/2024,Brand Awareness,21,TA_010
CAMP_1857,7291,"2,62",656,132,90,"72934,02","224542,11",CHAN_001,3/13/2024,Lead Generation,17,TA_008
CAMP_1858,3633,"5,56",327,62,30,"36311,17","102008,91",CHAN_003,12/11/2024,Sales,35,TA_008
CAMP_1859,2400,"1,08",216,273,59,"23999,66","79593,79",CHAN_001,9/10/2024,Brand Awareness,16,TA_001
CAMP_1860,11046,"3,27",994,305,120,"110491,93","383687,52",CHAN_003,8/10/2024,Brand Awareness,16,TA_006
CAMP_1861,9829,"4,95",884,248,100,"98258,34","211033,48",CHAN_003,12/18/2024,Sales,61,TA_009
CAMP_1862,2827,"3,27",255,188,12,"28285,31","75593,62",CHAN_001,10/2/2024,Sales,22,TA_005
CAMP_1863,4373,"3,74",393,248,100,"43713,66","145293,2",CHAN_003,5/12/2024,Lead Generation,35,TA_002
CAMP_1864,2962,"1,88",266,324,98,"29609,97","75337,55",CHAN_001,12/15/2024,Lead Generation,59,TA_004
CAMP_1865,407,"4,04",36,21,8,"4051,89","11600,86",CHAN_003,8/30/2024,Lead Generation,30,TA_010
CAMP_1866,3362,"1,93",302,305,120,"33583,94","64966,66",CHAN_002,9/7/2024,Lead Generation,23,TA_009
CAMP_1867,11577,"5,44",1042,135,13,"115790,55","261391,93",CHAN_003,10/30/2024,Sales,83,TA_005
CAMP_1868,5260,"6,12",473,212,77,"52596,65","145333,37",CHAN_002,7/16/2024,Sales,26,TA_005
CAMP_1869,6236,"3,92",561,273,59,"62336,77","137945,37",CHAN_001,5/27/2024,Lead Generation,31,TA_002
CAMP_1870,9535,"6,11",858,62,30,"95375,26","325608,99",CHAN_001,7/27/2024,Lead Generation,31,TA_009
CAMP_1871,10839,"1,07",975,318,100,"108388,06","233211,88",CHAN_003,4/1/2024,Lead Generation,85,TA_003
CAMP_1872,9258,"1,13",833,273,59,"92570,11","206425,17",CHAN_001,8/26/2024,Brand Awareness,66,TA_001
CAMP_1873,7066,"4,36",636,273,59,"70674,32","168039,32",CHAN_002,4/22/2024,Lead Generation,19,TA_002
CAMP_1874,3278,"4,52",295,433,140,"32804,73","105613,72",CHAN_003,9/27/2024,Brand Awareness,84,TA_008
CAMP_1875,2256,"1,39",203,158,30,"22597,08","68098,58",CHAN_001,10/7/2024,Lead Generation,72,TA_007
CAMP_1876,11011,"1,31",991,324,98,"110102,32","278149,06",CHAN_003,12/26/2024,Lead Generation,27,TA_009
CAMP_1877,7167,"5,62",645,318,100,"71687,29","180355,22",CHAN_002,4/19/2024,Lead Generation,30,TA_009
CAMP_1878,9717,"2,34",875,273,59,"97167,44","227174,95",CHAN_003,3/17/2024,Lead Generation,28,TA_002
CAMP_1879,4907,"2,96",442,132,90,"49090,21","138900,51",CHAN_002,1/16/2024,Lead Generation,52,TA_001
CAMP_1880,3370,"2,19",304,73,32,"33739,78","113301,43",CHAN_001,11/19/2024,Brand Awareness,88,TA_001
CAMP_1881,3270,"5,97",295,73,32,"32726,81","64821,72",CHAN_003,6/15/2024,Lead Generation,18,TA_009
CAMP_1882,4346,"3,05",391,132,90,"43479,9","94373,72",CHAN_001,5/25/2024,Sales,27,TA_010
CAMP_1883,1123,"0,67",101,158,30,"11220,62","37776,49",CHAN_001,11/19/2024,Sales,80,TA_008
CAMP_1884,6228,"6,14",560,188,12,"62258,85","118618,79",CHAN_002,1/4/2024,Sales,68,TA_002
CAMP_1885,5400,"4,29",486,212,77,"53999,23","113123,71",CHAN_003,4/10/2024,Brand Awareness,10,TA_005
CAMP_1886,4235,"2,39",382,433,140,42389,"138214,43",CHAN_003,1/8/2024,Sales,52,TA_005
CAMP_1887,9210,"4,84",829,305,120,"92102,58","265587,7",CHAN_001,9/28/2024,Brand Awareness,83,TA_010
CAMP_1888,9116,"2,45",821,62,30,"91167,53","202250,83",CHAN_001,2/7/2024,Lead Generation,29,TA_005
CAMP_1889,11601,"3,28",1044,305,120,"116024,32","271102,62",CHAN_001,11/15/2024,Lead Generation,9,TA_010
CAMP_1890,9863,"4,95",888,73,32,"98647,94","204604,74",CHAN_003,9/6/2024,Brand Awareness,63,TA_010
CAMP_1891,2570,"0,92",231,188,12,"25713,92","85835,76",CHAN_003,5/19/2024,Lead Generation,33,TA_010
CAMP_1892,7317,"1,97",659,305,120,"73167,79","164671,59",CHAN_003,5/17/2024,Lead Generation,73,TA_003
CAMP_1893,1629,"1,58",147,324,98,"16285,48","39953,47",CHAN_002,8/14/2024,Brand Awareness,37,TA_004
CAMP_1894,2023,"6,1",182,43,21,"20259,45","50731,6",CHAN_003,2/14/2024,Brand Awareness,80,TA_003
CAMP_1895,1381,"3,91",124,43,21,"13792,01","30712,59",CHAN_003,7/30/2024,Lead Generation,18,TA_004
CAMP_1896,6119,"6,38",551,12,9,"61167,96","215872,78",CHAN_001,8/29/2024,Lead Generation,65,TA_009
CAMP_1897,2946,"2,26",265,482,120,"29454,12","75609,12",CHAN_002,11/21/2024,Sales,88,TA_008
CAMP_1898,3570,"3,54",321,324,98,"35687,8","104996,16",CHAN_001,1/18/2024,Lead Generation,84,TA_002
CAMP_1899,1026,"4,67",93,212,77,"10285,57","23061,92",CHAN_001,4/27/2024,Brand Awareness,45,TA_001
CAMP_1900,7919,"2,85",713,375,300,"79167,7","170037,57",CHAN_003,2/24/2024,Lead Generation,74,TA_010
CAMP_1901,6098,"4,25",549,188,12,"61012,12","142020,91",CHAN_003,5/15/2024,Lead Generation,67,TA_008
CAMP_1902,8201,"1,86",738,62,30,"82050,78","218231,25",CHAN_001,10/1/2024,Brand Awareness,69,TA_004
CAMP_1903,3685,"5,61",332,482,120,"36856,62","96852,35",CHAN_001,12/3/2024,Brand Awareness,9,TA_004
CAMP_1904,6877,"4,4",619,188,12,"68804,21","191929,9",CHAN_002,1/21/2024,Brand Awareness,55,TA_007
CAMP_1905,291,"3,99",26,212,77,"2883,08","8484,96",CHAN_001,8/8/2024,Sales,10,TA_004
CAMP_1906,435,"4,43",39,188,12,"4363,57","14229,63",CHAN_001,4/12/2024,Brand Awareness,59,TA_009
CAMP_1907,2208,"6,48",198,495,130,"22051,63","65087,69",CHAN_003,8/16/2024,Lead Generation,57,TA_004
CAMP_1908,4987,2,449,158,30,"49869,42","147048,56",CHAN_002,3/9/2024,Sales,35,TA_010
CAMP_1909,4903,"1,05",441,132,90,"49012,29","92763,45",CHAN_001,1/19/2024,Lead Generation,11,TA_001
CAMP_1910,7542,"3,28",679,188,12,"75427,49","191247,31",CHAN_001,12/31/2024,Brand Awareness,42,TA_010
CAMP_1911,1382,"1,94",124,495,130,"13792,01","48757,15",CHAN_003,2/1/2024,Lead Generation,58,TA_004
CAMP_1912,4408,"0,96",397,62,4,"44103,27","89895,85",CHAN_002,8/28/2024,Lead Generation,56,TA_005
CAMP_1913,9649,"6,2",868,62,30,"96466,15","231262,38",CHAN_002,5/14/2024,Lead Generation,34,TA_008
CAMP_1914,3500,"2,38",315,318,100,"34986,51","87329,05",CHAN_002,4/26/2024,Sales,61,TA_001
CAMP_1915,7294,"5,18",656,43,21,"72934,02","173104,95",CHAN_002,10/27/2024,Sales,55,TA_003
CAMP_1916,1865,"1,66",168,135,13,"18623,11","42036,89",CHAN_003,6/2/2024,Brand Awareness,68,TA_005
CAMP_1917,2347,"4,98",211,132,90,"23454,21","49358,81",CHAN_003,1/6/2024,Brand Awareness,30,TA_001
CAMP_1918,756,"5,8",68,495,130,"7558,33","16708,91",CHAN_003,1/12/2024,Sales,76,TA_010
CAMP_1919,2591,"3,65",234,132,90,"25947,68","49506,11",CHAN_002,3/26/2024,Sales,56,TA_002
CAMP_1920,9518,"3,95",856,132,90,"95141,5","174933,84",CHAN_002,4/17/2024,Brand Awareness,42,TA_009
CAMP_1921,6271,"2,6",565,433,140,"62726,38","133092,12",CHAN_001,5/9/2024,Brand Awareness,14,TA_010
CAMP_1922,3358,"1,69",302,62,30,"33583,94","98445,16",CHAN_002,9/25/2024,Brand Awareness,68,TA_010
CAMP_1923,5290,"6,09",476,73,32,"52908,34","135738,25",CHAN_001,12/31/2024,Sales,39,TA_010
CAMP_1924,2569,"4,89",231,318,100,"25713,92","63107,07",CHAN_003,2/27/2024,Sales,83,TA_002
CAMP_1925,11016,"0,79",992,375,300,"110180,24","304904,55",CHAN_001,7/29/2024,Sales,22,TA_001
CAMP_1926,8999,"2,27",810,73,32,"89998,71","227866,02",CHAN_001,4/23/2024,Lead Generation,62,TA_009
CAMP_1927,9021,"6,16",812,62,4,"90232,48","309364,22",CHAN_002,10/28/2024,Lead Generation,30,TA_002
CAMP_1928,2655,"5,78",239,188,12,"26571,05","66994,82",CHAN_001,5/3/2024,Lead Generation,82,TA_008
CAMP_1929,484,"5,91",43,433,140,"4831,1","16936,51",CHAN_002,2/3/2024,Sales,26,TA_008
CAMP_1930,416,"4,99",37,12,9,"4129,81","12144,29",CHAN_003,5/17/2024,Sales,23,TA_004
CAMP_1931,8880,"1,07",799,73,32,"88829,9","193926,38",CHAN_003,11/18/2024,Lead Generation,79,TA_009
CAMP_1932,6712,"3,4",604,482,120,"67089,95","188759,15",CHAN_002,12/20/2024,Sales,88,TA_002
CAMP_1933,10988,"0,75",989,248,100,"109868,56","366653,18",CHAN_003,6/23/2024,Brand Awareness,71,TA_004
CAMP_1934,1214,"0,79",109,132,90,"12155,67","32977,89",CHAN_001,2/11/2024,Brand Awareness,72,TA_001
CAMP_1935,5052,"4,84",454,482,120,"50492,79","128085,7",CHAN_003,6/24/2024,Sales,82,TA_010
CAMP_1936,9431,"5,37",849,12,9,"94284,37","212626,9",CHAN_001,7/1/2024,Brand Awareness,78,TA_009
CAMP_1937,3265,"2,64",294,132,90,"32648,88","117079,51",CHAN_003,8/22/2024,Brand Awareness,47,TA_002
CAMP_1938,629,"3,25",57,482,120,"6311,6","17138,03",CHAN_001,6/10/2024,Sales,19,TA_003
CAMP_1939,7230,"4,23",651,375,300,"72310,66","221252,65",CHAN_002,5/28/2024,Brand Awareness,30,TA_001
CAMP_1940,8690,"3,4",782,324,98,"86881,88","210756,08",CHAN_001,2/19/2024,Lead Generation,7,TA_007
CAMP_1941,1117,"5,69",100,73,32,"11142,7","32522,51",CHAN_003,1/9/2024,Brand Awareness,68,TA_001
CAMP_1942,6115,"5,16",551,273,59,"61167,96","148234,3",CHAN_001,12/16/2024,Sales,17,TA_007
CAMP_1943,5860,"5,76",527,318,100,"58596,57","142921,96",CHAN_003,8/3/2024,Sales,47,TA_005
CAMP_1944,9565,"0,87",860,12,9,"95609,02","250327,67",CHAN_001,4/19/2024,Sales,44,TA_008
CAMP_1945,7999,"2,21",720,248,100,"80024,83","265457,83",CHAN_003,7/12/2024,Lead Generation,79,TA_004
CAMP_1946,2239,"1,64",201,433,140,"22363,32","49518,29",CHAN_001,11/13/2024,Brand Awareness,23,TA_009
CAMP_1947,6098,"2,13",549,132,90,"61012,12","186525,63",CHAN_001,8/6/2024,Sales,63,TA_010
CAMP_1948,581,"1,68",53,135,13,"5844,07","11974,66",CHAN_003,2/27/2024,Brand Awareness,26,TA_008
CAMP_1949,11537,"6,51",1039,212,77,"115400,95","255769,03",CHAN_003,1/20/2024,Sales,87,TA_002
CAMP_1950,7689,"5,14",692,132,90,"76907,99","160362,89",CHAN_001,6/16/2024,Brand Awareness,23,TA_001
CAMP_1951,9799,"2,22",882,43,21,"98024,57","347160,69",CHAN_003,10/27/2024,Sales,30,TA_005
CAMP_1952,11547,"1,14",1039,62,4,"115478,87","316008,28",CHAN_002,6/29/2024,Brand Awareness,58,TA_002
CAMP_1953,10081,"2,9",907,482,120,"100829,73","214406,72",CHAN_001,8/17/2024,Brand Awareness,59,TA_009
CAMP_1954,4654,"1,37",419,43,21,"46518,82","108182,31",CHAN_003,4/27/2024,Sales,58,TA_007
CAMP_1955,2267,"2,58",204,43,21,22675,"57545,3",CHAN_001,7/17/2024,Lead Generation,10,TA_004
CAMP_1956,3049,"6,29",274,132,90,"30467,1","99016,61",CHAN_002,5/13/2024,Sales,7,TA_010
CAMP_1957,279,"5,31",25,62,4,"2805,15","9688,32",CHAN_002,11/28/2024,Lead Generation,64,TA_009
CAMP_1958,6489,"1,26",584,73,32,"64908,16","161394,88",CHAN_002,6/13/2024,Sales,50,TA_008
CAMP_1959,1995,"4,97",180,248,100,"19947,77","68806,61",CHAN_002,5/28/2024,Lead Generation,19,TA_005
CAMP_1960,7681,"2,75",691,375,300,"76830,07","214801,17",CHAN_002,7/9/2024,Lead Generation,81,TA_010
CAMP_1961,9932,"1,45",894,62,30,"99349,23","226650,53",CHAN_003,2/25/2024,Sales,44,TA_001
CAMP_1962,10323,"4,05",929,375,300,"103245,28","293523,95",CHAN_002,10/21/2024,Lead Generation,71,TA_006
CAMP_1963,3352,"4,53",302,43,21,"33506,01","79916,54",CHAN_001,1/29/2024,Lead Generation,21,TA_005
CAMP_1964,323,"2,79",29,305,120,"3194,76","11289,28",CHAN_001,5/22/2024,Brand Awareness,51,TA_003
CAMP_1965,6902,"4,36",621,248,100,"69037,97","161083,38",CHAN_003,12/3/2024,Sales,68,TA_007
CAMP_1966,1300,"5,56",117,62,30,"13012,8","31414,41",CHAN_002,6/9/2024,Lead Generation,21,TA_007
CAMP_1967,7704,"1,64",694,433,140,"77063,83","175344,21",CHAN_003,9/21/2024,Brand Awareness,37,TA_002
CAMP_1968,2434,"1,68",219,273,59,"24311,34","58916,42",CHAN_001,1/16/2024,Sales,10,TA_005
CAMP_1969,3155,"3,49",284,158,30,"31557,99","106801,25",CHAN_001,10/18/2024,Lead Generation,89,TA_002
CAMP_1970,9501,"2,58",855,482,120,"94985,66","221507,36",CHAN_002,8/30/2024,Lead Generation,73,TA_008
CAMP_1971,5908,"6,2",532,12,9,"59064,09","135921,78",CHAN_002,7/1/2024,Lead Generation,68,TA_006
CAMP_1972,6050,"1,38",544,135,13,"60466,67","204572,33",CHAN_002,4/3/2024,Lead Generation,21,TA_010
CAMP_1973,10026,"1,7",903,248,100,"100284,28","179766,61",CHAN_003,4/30/2024,Sales,16,TA_001
CAMP_1974,9199,"4,25",828,43,21,"92024,66","180567,22",CHAN_001,7/10/2024,Lead Generation,12,TA_003
CAMP_1975,10688,"3,63",962,158,30,"106907,56","377720,43",CHAN_002,1/27/2024,Sales,67,TA_001
CAMP_1976,495,"4,36",45,433,140,"4986,94","12422,29",CHAN_001,12/14/2024,Lead Generation,7,TA_001
CAMP_1977,2605,"2,5",234,62,30,"26025,6","89380,55",CHAN_002,7/22/2024,Lead Generation,17,TA_008
CAMP_1978,4892,"4,87",440,158,30,"48934,37","155599,67",CHAN_003,4/25/2024,Lead Generation,57,TA_008
CAMP_1979,4148,"5,19",373,324,98,"41453,95","87937,99",CHAN_002,1/22/2024,Lead Generation,39,TA_010
CAMP_1980,2530,"4,82",228,375,300,"25324,31","89267,94",CHAN_002,4/22/2024,Brand Awareness,21,TA_005
CAMP_1981,6348,"0,99",572,248,100,"63505,59","139549,21",CHAN_003,2/26/2024,Lead Generation,26,TA_008
CAMP_1982,3093,"3,73",278,305,120,"30934,62","93756,82",CHAN_003,5/13/2024,Brand Awareness,73,TA_008
CAMP_1983,5158,"1,53",464,482,120,"51583,68","122183,06",CHAN_001,11/30/2024,Sales,21,TA_002
CAMP_1984,11518,"3,42",1037,324,98,"115167,19","276312,27",CHAN_003,5/17/2024,Sales,30,TA_003
CAMP_1985,10198,"4,4",918,158,30,"101998,54","303655,66",CHAN_002,5/28/2024,Lead Generation,57,TA_005
CAMP_1986,7064,"1,55",636,62,4,"70674,32","252726,29",CHAN_001,2/12/2024,Sales,51,TA_003
CAMP_1987,11463,"6,53",1032,495,130,"114621,74","373438,02",CHAN_001,3/5/2024,Lead Generation,9,TA_008
CAMP_1988,3914,"1,54",352,305,120,"39116,32","120831,8",CHAN_002,1/23/2024,Brand Awareness,65,TA_005
CAMP_1989,7465,"2,13",672,188,12,"74648,28","188686,06",CHAN_001,2/13/2024,Sales,74,TA_004
CAMP_1990,3155,"1,48",284,273,59,"31557,99","73503,71",CHAN_002,6/30/2024,Sales,41,TA_001
CAMP_1991,5086,"3,03",458,248,100,"50882,39","129170,01",CHAN_003,9/19/2024,Lead Generation,66,TA_001
CAMP_1992,7479,"3,5",673,135,13,"74804,13","182695,33",CHAN_003,3/3/2024,Brand Awareness,39,TA_001
CAMP_1993,3238,"5,7",292,495,130,"32415,12","71269,19",CHAN_003,7/15/2024,Sales,19,TA_008
